shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
3010108,32.868476,-117.213397,720018,28.623
3010108,32.868399,-117.213326,720019,28.630
3010109,32.868399,-117.213326,10001,0.000
3010109,32.868350,-117.213281,10002,0.004
3010109,32.868177,-117.213279,10003,0.016
3010109,32.868089,-117.213382,10004,0.025
3010109,32.868083,-117.213740,10005,0.046
3010109,32.868079,-117.213954,10006,0.058
3010109,32.868474,-117.214034,10007,0.086
3010109,32.869023,-117.214075,10008,0.124
3010109,32.869101,-117.214075,10009,0.129
3010109,32.869856,-117.214072,10010,0.181
3010109,32.872564,-117.214056,10011,0.367
3010109,32.872475,-117.214462,10012,0.392
3010109,32.872475,-117.214462,20001,0.392
3010109,32.872108,-117.216155,20002,0.494
3010109,32.872071,-117.216327,20003,0.504
3010109,32.871982,-117.216736,20004,0.528
3010109,32.871820,-117.217409,20005,0.569
3010109,32.871609,-117.218029,20006,0.608
3010109,32.871464,-117.218314,20007,0.627
3010109,32.871425,-117.218417,20008,0.634
3010109,32.871352,-117.218563,20009,0.644
3010109,32.871352,-117.218563,30001,0.644
3010109,32.870595,-117.220089,30002,0.747
3010109,32.870441,-117.220524,30003,0.774
3010109,32.870347,-117.220965,30004,0.801
3010109,32.870305,-117.221401,30005,0.826
3010109,32.870320,-117.221884,30006,0.854
3010109,32.870386,-117.222298,30007,0.879
3010109,32.870506,-117.222732,30008,0.905
3010109,32.870844,-117.223459,30009,0.954
3010109,32.870689,-117.223563,30010,0.966
3010109,32.870689,-117.223563,40001,0.966
3010109,32.870418,-117.223744,40002,0.987
3010109,32.870288,-117.223844,40003,0.998
3010109,32.869778,-117.224382,40004,1.045
3010109,32.869598,-117.224559,40005,1.061
3010109,32.869341,-117.224700,40006,1.081
3010109,32.869215,-117.224737,40007,1.090
3010109,32.868351,-117.224780,40008,1.149
3010109,32.868350,-117.225288,40009,1.179
3010109,32.868350,-117.225288,50001,1.179
3010109,32.868344,-117.227086,50002,1.283
3010109,32.868331,-117.227991,50003,1.336
3010109,32.868274,-117.228997,50004,1.394
3010109,32.868233,-117.229345,50005,1.415
3010109,32.868218,-117.229478,50006,1.423
3010109,32.868200,-117.229625,50007,1.431
3010109,32.868176,-117.229859,50008,1.445
3010109,32.868141,-117.230191,50009,1.464
3010109,32.867940,-117.231266,50010,1.529
3010109,32.867926,-117.231335,50011,1.533
3010109,32.867872,-117.231621,50012,1.550
3010109,32.867872,-117.231621,60001,1.550
3010109,32.867547,-117.233369,60002,1.654
3010109,32.867955,-117.233475,60003,1.683
3010109,32.868602,-117.233681,60004,1.729
3010109,32.869121,-117.233794,60005,1.765
3010109,32.869563,-117.233844,60006,1.796
3010109,32.870300,-117.233859,60007,1.847
3010109,32.871688,-117.233858,60008,1.942
3010109,32.871921,-117.233848,60009,1.958
3010109,32.872160,-117.233913,60010,1.975
3010109,32.872443,-117.234056,60011,1.996
3010109,32.872443,-117.234056,70001,1.996
3010109,32.872713,-117.234192,70002,2.017
3010109,32.872995,-117.234261,70003,2.036
3010109,32.873295,-117.234261,70004,2.057
3010109,32.873565,-117.234202,70005,2.076
3010109,32.873797,-117.234097,70006,2.093
3010109,32.874577,-117.233705,70007,2.152
3010109,32.874916,-117.233541,70008,2.177
3010109,32.874916,-117.233541,80001,2.177
3010109,32.875173,-117.233415,80002,2.196
3010109,32.875429,-117.233366,80003,2.214
3010109,32.876312,-117.233383,80004,2.275
3010109,32.876857,-117.233271,80005,2.313
3010109,32.876883,-117.233389,80006,2.320
3010109,32.876991,-117.234045,80007,2.359
3010109,32.877051,-117.234769,80008,2.401
3010109,32.877047,-117.235827,80009,2.462
3010109,32.877047,-117.235827,90001,2.462
3010109,32.877046,-117.236052,90002,2.476
3010109,32.877039,-117.236980,90003,2.530
3010109,32.877034,-117.237560,90004,2.563
3010109,32.877033,-117.237749,90005,2.574
3010109,32.877017,-117.238009,90006,2.589
3010109,32.876943,-117.238314,90007,2.608
3010109,32.876845,-117.238538,90008,2.623
3010109,32.876700,-117.238751,90009,2.638
3010109,32.876457,-117.238964,90010,2.659
3010109,32.876192,-117.239104,90011,2.679
3010109,32.875980,-117.239151,90012,2.694
3010109,32.875782,-117.239145,90013,2.708
3010109,32.875782,-117.239145,100001,2.708
3010109,32.875760,-117.239145,100002,2.709
3010109,32.875505,-117.239077,100003,2.727
3010109,32.874102,-117.238224,100004,2.836
3010109,32.873915,-117.238518,100005,2.857
3010109,32.873768,-117.238660,100006,2.870
3010109,32.873597,-117.238756,100007,2.883
3010109,32.873401,-117.238871,100008,2.899
3010109,32.873238,-117.239042,100009,2.914
3010109,32.872984,-117.239485,100010,2.945
3010109,32.872945,-117.239533,100011,2.949
3010109,32.872704,-117.239720,100012,2.968
3010109,32.872579,-117.239891,100013,2.982
3010109,32.872506,-117.240102,100014,2.995
3010109,32.872491,-117.240225,100015,3.002
3010109,32.872589,-117.241534,100016,3.078
3010109,32.872589,-117.241534,110001,3.078
3010109,32.872616,-117.241884,110002,3.099
3010109,32.872121,-117.241889,110003,3.133
3010109,32.871947,-117.241919,110004,3.145
3010109,32.871790,-117.242009,110005,3.157
3010109,32.871660,-117.242157,110006,3.170
3010109,32.871057,-117.243319,110007,3.249
3010109,32.871563,-117.243576,110008,3.287
3010109,32.871582,-117.243580,110009,3.288
3010109,32.871582,-117.243580,120001,3.288
3010109,32.871936,-117.243652,120002,3.313
3010109,32.872368,-117.243657,120003,3.343
3010109,32.874646,-117.243653,120004,3.500
3010109,32.874646,-117.243653,130001,3.500
3010109,32.875608,-117.243651,130002,3.566
3010109,32.876009,-117.243662,130003,3.594
3010109,32.877138,-117.243834,130004,3.672
3010109,32.877976,-117.243889,130005,3.730
3010109,32.881038,-117.243882,130006,3.941
3010109,32.881351,-117.243880,130007,3.962
3010109,32.881351,-117.243880,140001,3.962
3010109,32.883797,-117.243864,140002,4.131
3010109,32.886120,-117.243848,140003,4.291
3010109,32.886540,-117.243821,140004,4.320
3010109,32.886540,-117.243821,150001,4.320
3010109,32.886953,-117.243795,150002,4.349
3010109,32.887498,-117.243704,150003,4.387
3010109,32.887696,-117.243654,150004,4.401
3010109,32.888220,-117.243461,150005,4.438
3010109,32.888703,-117.243222,150006,4.474
3010109,32.889297,-117.242851,150007,4.521
3010109,32.889628,-117.242639,150008,4.547
3010109,32.889628,-117.242639,160001,4.547
3010109,32.889968,-117.242422,160002,4.573
3010109,32.890579,-117.242032,160003,4.621
3010109,32.890803,-117.241819,160004,4.641
3010109,32.891156,-117.241347,160005,4.677
3010109,32.891849,-117.240300,160006,4.755
3010109,32.892212,-117.240545,160007,4.784
3010109,32.892601,-117.240725,160008,4.812
3010109,32.892980,-117.240844,160009,4.839
3010109,32.894985,-117.241273,160010,4.980
3010109,32.895242,-117.241327,160011,4.998
3010109,32.895242,-117.241327,170001,4.998
3010109,32.898130,-117.241931,170002,5.200
3010109,32.898445,-117.241997,170003,5.222
3010109,32.898445,-117.241997,180001,5.222
3010109,32.898890,-117.242090,180002,5.253
3010109,32.901670,-117.242645,180003,5.447
3010109,32.902018,-117.242722,180004,5.472
3010109,32.902018,-117.242722,190001,5.472
3010109,32.902438,-117.242814,190002,5.501
3010109,32.902518,-117.242834,190003,5.507
3010109,32.903406,-117.243030,190004,5.569
3010109,32.903579,-117.243068,190005,5.581
3010109,32.904370,-117.243240,190006,5.637
3010109,32.904589,-117.243284,190007,5.652
3010109,32.905408,-117.243462,190008,5.709
3010109,32.905408,-117.243462,200001,5.709
3010109,32.905412,-117.243463,200002,5.710
3010109,32.906466,-117.243687,200003,5.783
3010109,32.907272,-117.243859,200004,5.840
3010109,32.908156,-117.244038,200005,5.902
3010109,32.908897,-117.244203,200006,5.954
3010109,32.910225,-117.244482,200007,6.046
3010109,32.910486,-117.244537,200008,6.065
3010109,32.910486,-117.244537,210001,6.065
3010109,32.911336,-117.244716,210002,6.124
3010109,32.912854,-117.245027,210003,6.230
3010109,32.913188,-117.245125,210004,6.254
3010109,32.913599,-117.245309,210005,6.284
3010109,32.914053,-117.245597,210006,6.320
3010109,32.916748,-117.247769,210007,6.544
3010109,32.917489,-117.248305,210008,6.604
3010109,32.917984,-117.248565,210009,6.642
3010109,32.918521,-117.248773,210010,6.680
3010109,32.919031,-117.248906,210011,6.716
3010109,32.919923,-117.249040,210012,6.778
3010109,32.920417,-117.249179,210013,6.813
3010109,32.920916,-117.249393,210014,6.850
3010109,32.921318,-117.249620,210015,6.881
3010109,32.921725,-117.249927,210016,6.914
3010109,32.922088,-117.250270,210017,6.946
3010109,32.922436,-117.250698,210018,6.980
3010109,32.922754,-117.251190,210019,7.016
3010109,32.924279,-117.254183,210020,7.220
3010109,32.924586,-117.254656,210021,7.254
3010109,32.927368,-117.258305,210022,7.540
3010109,32.927758,-117.258717,210023,7.576
3010109,32.927793,-117.258750,210024,7.579
3010109,32.927886,-117.258836,210025,7.587
3010109,32.928312,-117.259173,210026,7.623
3010109,32.928670,-117.259380,210027,7.650
3010109,32.928744,-117.259413,210028,7.656
3010109,32.929325,-117.259622,210029,7.697
3010109,32.929852,-117.259745,210030,7.734
3010109,32.934008,-117.260419,210031,8.023
3010109,32.934611,-117.260556,210032,8.066
3010109,32.935371,-117.260731,210033,8.119
3010109,32.935491,-117.260758,210034,8.128
3010109,32.935491,-117.260758,220001,8.128
3010109,32.937177,-117.261136,220002,8.246
3010109,32.937718,-117.261191,220003,8.283
3010109,32.938267,-117.261194,220004,8.321
3010109,32.938482,-117.261177,220005,8.336
3010109,32.938762,-117.261184,220006,8.355
3010109,32.940296,-117.261126,220007,8.461
3010109,32.941698,-117.261074,220008,8.558
3010109,32.942249,-117.260973,220009,8.596
3010109,32.943183,-117.260684,220010,8.663
3010109,32.944258,-117.260272,220011,8.740
3010109,32.944716,-117.260164,220012,8.773
3010109,32.945222,-117.260117,220013,8.808
3010109,32.945612,-117.260135,220014,8.834
3010109,32.946018,-117.260201,220015,8.863
3010109,32.946432,-117.260310,220016,8.892
3010109,32.947076,-117.260559,220017,8.939
3010109,32.947591,-117.260761,220018,8.976
3010109,32.947852,-117.260861,220019,8.995
3010109,32.947852,-117.260861,230001,8.995
3010109,32.948098,-117.260955,230002,9.013
3010109,32.948621,-117.261157,230003,9.051
3010109,32.949147,-117.261359,230004,9.089
3010109,32.949682,-117.261564,230005,9.127
3010109,32.950200,-117.261762,230006,9.165
3010109,32.950704,-117.261954,230007,9.201
3010109,32.951232,-117.262159,230008,9.240
3010109,32.951761,-117.262360,230009,9.278
3010109,32.952290,-117.262559,230010,9.316
3010109,32.952808,-117.262763,230011,9.354
3010109,32.953348,-117.262972,230012,9.393
3010109,32.953857,-117.263171,230013,9.430
3010109,32.953857,-117.263171,240001,9.430
3010109,32.954389,-117.263378,240002,9.468
3010109,32.954893,-117.263570,240003,9.505
3010109,32.955433,-117.263775,240004,9.544
3010109,32.956471,-117.264168,240005,9.619
3010109,32.956964,-117.264363,240006,9.655
3010109,32.957382,-117.264517,240007,9.685
3010109,32.957382,-117.264517,250001,9.685
3010109,32.957532,-117.264572,250002,9.696
3010109,32.958581,-117.264956,250003,9.772
3010109,32.959146,-117.265158,250004,9.812
3010109,32.959601,-117.265248,250005,9.844
3010109,32.959651,-117.265255,250006,9.847
3010109,32.960082,-117.265281,250007,9.877
3010109,32.960082,-117.265281,260001,9.877
3010109,32.960186,-117.265287,260002,9.884
3010109,32.960983,-117.265274,260003,9.939
3010109,32.962047,-117.265240,260004,10.013
3010109,32.962193,-117.265239,260005,10.023
3010109,32.962677,-117.265228,260006,10.056
3010109,32.963603,-117.265203,260007,10.120
3010109,32.964610,-117.265182,260008,10.189
3010109,32.964865,-117.265208,260009,10.207
3010109,32.965183,-117.265309,260010,10.230
3010109,32.965424,-117.265429,260011,10.248
3010109,32.965662,-117.265595,260012,10.267
3010109,32.967160,-117.266832,260013,10.392
3010109,32.967545,-117.267139,260014,10.424
3010109,32.967759,-117.267272,260015,10.441
3010109,32.967989,-117.267392,260016,10.458
3010109,32.968397,-117.267580,260017,10.489
3010109,32.968813,-117.267736,260018,10.519
3010109,32.968813,-117.267736,270001,10.519
3010109,32.969049,-117.267825,270002,10.536
3010109,32.969455,-117.267925,270003,10.564
3010109,32.969578,-117.267949,270004,10.573
3010109,32.969699,-117.267973,270005,10.581
3010109,32.970245,-117.268077,270006,10.619
3010109,32.970352,-117.268101,270007,10.627
3010109,32.970887,-117.268205,270008,10.664
3010109,32.971008,-117.268226,270009,10.673
3010109,32.971661,-117.268358,270010,10.718
3010109,32.972188,-117.268462,270011,10.755
3010109,32.972215,-117.268467,270012,10.757
3010109,32.972215,-117.268467,280001,10.757
3010109,32.972682,-117.268555,280002,10.790
3010109,32.973544,-117.268702,280003,10.850
3010109,32.974142,-117.268804,280004,10.891
3010109,32.976736,-117.269215,280005,11.072
3010109,32.977409,-117.269259,280006,11.118
3010109,32.977846,-117.269258,280007,11.148
3010109,32.978377,-117.269215,280008,11.185
3010109,32.979815,-117.269111,280009,11.284
3010109,32.980241,-117.269109,280010,11.313
3010109,32.980831,-117.269145,280011,11.354
3010109,32.980831,-117.269145,290001,11.354
3010109,32.981170,-117.269166,290002,11.378
3010109,32.985786,-117.270263,290003,11.702
3010109,32.986135,-117.270345,290004,11.726
3010109,32.986502,-117.270434,290005,11.752
3010109,32.987419,-117.270644,290006,11.817
3010109,32.987749,-117.270720,290007,11.840
3010109,32.987749,-117.270720,300001,11.840
3010109,32.987970,-117.270771,300002,11.855
3010109,32.991838,-117.271677,300003,12.127
3010109,32.992646,-117.271872,300004,12.184
3010109,32.992646,-117.271872,310001,12.184
3010109,32.994266,-117.272263,310002,12.298
3010109,32.994756,-117.272415,310003,12.333
3010109,32.995258,-117.272591,310004,12.369
3010109,32.996709,-117.273280,310005,12.476
3010109,32.996847,-117.273345,310006,12.487
3010109,32.996847,-117.273345,320001,12.487
3010109,32.998256,-117.274018,320002,12.591
3010109,32.998910,-117.274349,320003,12.640
3010109,32.999536,-117.274738,320004,12.689
3010109,32.999949,-117.275046,320005,12.723
3010109,33.000393,-117.275459,320006,12.761
3010109,33.000537,-117.275617,320007,12.775
3010109,33.001334,-117.276390,320008,12.846
3010109,33.001719,-117.276704,320009,12.878
3010109,33.002252,-117.277063,320010,12.920
3010109,33.002919,-117.277436,320011,12.971
3010109,33.003604,-117.277737,320012,13.021
3010109,33.004215,-117.277937,320013,13.065
3010109,33.004876,-117.278085,320014,13.112
3010109,33.006960,-117.278354,320015,13.256
3010109,33.007937,-117.278522,320016,13.324
3010109,33.012025,-117.279428,320017,13.611
3010109,33.012806,-117.279646,320018,13.666
3010109,33.013141,-117.279762,320019,13.690
3010109,33.013141,-117.279762,330001,13.690
3010109,33.013914,-117.280031,330002,13.745
3010109,33.014221,-117.280142,330003,13.768
3010109,33.015968,-117.280919,330004,13.896
3010109,33.016294,-117.281063,330005,13.920
3010109,33.018304,-117.281939,330006,14.068
3010109,33.019021,-117.282316,330007,14.122
3010109,33.019532,-117.282596,330008,14.160
3010109,33.020145,-117.282972,330009,14.208
3010109,33.020145,-117.282972,340001,14.208
3010109,33.021807,-117.283993,340002,14.337
3010109,33.023566,-117.285077,340003,14.473
3010109,33.028029,-117.287766,340004,14.818
3010109,33.032730,-117.290213,340005,15.172
3010109,33.034547,-117.291155,340006,15.309
3010109,33.035103,-117.291446,340007,15.351
3010109,33.036075,-117.291938,340008,15.423
3010109,33.036075,-117.291938,350001,15.423
3010109,33.036805,-117.292308,350002,15.478
3010109,33.037114,-117.292465,350003,15.501
3010109,33.037613,-117.292657,350004,15.537
3010109,33.038109,-117.292780,350005,15.572
3010109,33.039411,-117.292952,350006,15.663
3010109,33.040737,-117.293131,350007,15.755
3010109,33.040903,-117.293153,350008,15.766
3010109,33.040903,-117.293153,360001,15.766
3010109,33.042049,-117.293310,360002,15.846
3010109,33.043361,-117.293488,360003,15.937
3010109,33.044682,-117.293667,360004,16.028
3010109,33.045986,-117.293846,360005,16.119
3010109,33.047323,-117.293979,360006,16.211
3010109,33.047949,-117.294081,360007,16.255
3010109,33.048770,-117.294186,360008,16.312
3010109,33.048840,-117.293210,360009,16.368
3010109,33.048840,-117.293210,370001,16.368
3010109,33.048857,-117.292970,370002,16.382
3010109,33.046749,-117.292700,370003,16.529
3010109,33.046103,-117.292620,370004,16.573
3010109,33.045543,-117.292548,370005,16.612
3010109,33.045543,-117.292548,380001,16.612
3010109,33.044794,-117.292451,380002,16.664
3010109,33.044760,-117.292852,380003,16.687
3010109,33.044682,-117.293667,380004,16.735
3010109,33.045986,-117.293846,380005,16.825
3010109,33.047323,-117.293979,380006,16.918
3010109,33.047949,-117.294081,380007,16.961
3010109,33.048770,-117.294186,380008,17.018
3010109,33.049923,-117.294366,380009,17.098
3010109,33.050477,-117.294493,380010,17.137
3010109,33.051017,-117.294689,380011,17.176
3010109,33.051510,-117.294933,380012,17.213
3010109,33.051982,-117.295236,380013,17.250
3010109,33.054358,-117.296782,380014,17.437
3010109,33.056640,-117.298252,380015,17.616
3010109,33.056863,-117.298395,380016,17.633
3010109,33.056863,-117.298395,390001,17.633
3010109,33.058078,-117.299179,390002,17.728
3010109,33.058559,-117.299489,390003,17.766
3010109,33.059503,-117.300097,390004,17.840
3010109,33.060367,-117.300630,390005,17.907
3010109,33.060676,-117.300800,390006,17.931
3010109,33.061510,-117.301215,390007,17.993
3010109,33.061817,-117.301349,390008,18.016
3010109,33.062675,-117.301679,390009,18.078
3010109,33.063080,-117.301815,390010,18.107
3010109,33.064209,-117.302187,390011,18.187
3010109,33.064464,-117.302272,390012,18.206
3010109,33.065155,-117.302501,390013,18.255
